"Notes"	"Multiple Cause of death"	"Multiple Cause of death Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Single Race 6"	"Single Race 6 Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Black or African American"	"2054-5"	"5-9 years"	"5-9"	0	330494	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Black or African American"	"2054-5"	"10-14 years"	"10-14"	0	334265	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Black or African American"	"2054-5"	"15-19 years"	"15-19"	Suppressed	329721	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Black or African American"	"2054-5"	"20-24 years"	"20-24"	43	355253	12.1
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	48	405144	11.8
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	81	378697	21.4
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	62	339212	18.3
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	69	316364	21.8
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	79	307845	25.7
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	59	299684	19.7
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	76	309574	24.5
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	54	291367	18.5
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	25	233620	10.7
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	Suppressed	174102	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	0	113480	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	0	76322	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Black or African American"	"2054-5"	"85-89 years"	"85-89"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Black or African American"	"2054-5"	"90-94 years"	"90-94"	Suppressed	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Black or African American"	"2054-5"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Black or African American"	"2054-5"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"< 1 year"	"1"	0	1177	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"1-4 years"	"1-4"	0	4902	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"5-9 years"	"5-9"	0	5939	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"10-14 years"	"10-14"	0	5689	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"15-19 years"	"15-19"	0	5242	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"20-24 years"	"20-24"	0	5124	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"25-29 years"	"25-29"	Suppressed	5809	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"30-34 years"	"30-34"	0	6298	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"35-39 years"	"35-39"	0	6051	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"40-44 years"	"40-44"	Suppressed	5167	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"45-49 years"	"45-49"	0	4366	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"50-54 years"	"50-54"	0	4202	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"55-59 years"	"55-59"	0	4034	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"60-64 years "	"60-64"	0	3626	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"65-69 years"	"65-69"	0	2793	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"70-74 years"	"70-74"	0	1972	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"75-79 years"	"75-79"	0	1314	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"80-84 years"	"80-84"	0	765	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"85-89 years"	"85-89"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"White"	"2106-3"	"< 1 year"	"1"	0	230690	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"White"	"2106-3"	"1-4 years"	"1-4"	0	950482	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"White"	"2106-3"	"5-9 years"	"5-9"	0	1235346	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"White"	"2106-3"	"10-14 years"	"10-14"	Suppressed	1280527	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"White"	"2106-3"	"15-19 years"	"15-19"	44	1314922	3.3
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"White"	"2106-3"	"20-24 years"	"20-24"	185	1401869	13.2
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	312	1541756	20.2
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	411	1546228	26.6
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	407	1478490	27.5
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	331	1358893	24.4
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"White"	"2106-3"	"45-49 years"	"45-49"	261	1342315	19.4
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"White"	"2106-3"	"50-54 years"	"50-54"	210	1405914	14.9
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"White"	"2106-3"	"55-59 years"	"55-59"	213	1561609	13.6
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"White"	"2106-3"	"60-64 years "	"60-64"	113	1566749	7.2
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"White"	"2106-3"	"65-69 years"	"65-69"	42	1401135	3.0
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"White"	"2106-3"	"70-74 years"	"70-74"	12	1185925	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"White"	"2106-3"	"75-79 years"	"75-79"	Suppressed	833749	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"White"	"2106-3"	"80-84 years"	"80-84"	Suppressed	565999	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"White"	"2106-3"	"85-89 years"	"85-89"	Suppressed	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"White"	"2106-3"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"White"	"2106-3"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"White"	"2106-3"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"White"	"2106-3"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"More than one race"	"M"	"< 1 year"	"1"	0	23500	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"More than one race"	"M"	"1-4 years"	"1-4"	0	91066	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"More than one race"	"M"	"5-9 years"	"5-9"	0	113612	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"More than one race"	"M"	"10-14 years"	"10-14"	0	107129	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"More than one race"	"M"	"15-19 years"	"15-19"	Suppressed	89275	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"More than one race"	"M"	"20-24 years"	"20-24"	11	81475	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"More than one race"	"M"	"25-29 years"	"25-29"	Suppressed	75303	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"More than one race"	"M"	"30-34 years"	"30-34"	Suppressed	60072	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"More than one race"	"M"	"35-39 years"	"35-39"	Suppressed	50277	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"More than one race"	"M"	"40-44 years"	"40-44"	Suppressed	42765	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"More than one race"	"M"	"45-49 years"	"45-49"	Suppressed	35315	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"More than one race"	"M"	"50-54 years"	"50-54"	Suppressed	29819	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"More than one race"	"M"	"55-59 years"	"55-59"	Suppressed	28090	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"More than one race"	"M"	"60-64 years "	"60-64"	Suppressed	24588	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"More than one race"	"M"	"65-69 years"	"65-69"	0	18218	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"More than one race"	"M"	"70-74 years"	"70-74"	0	13551	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"More than one race"	"M"	"75-79 years"	"75-79"	0	8825	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"More than one race"	"M"	"80-84 years"	"80-84"	0	5116	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"More than one race"	"M"	"85-89 years"	"85-89"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"More than one race"	"M"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"More than one race"	"M"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"More than one race"	"M"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Female"	"F"	"More than one race"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"< 1 year"	"1"	0	6022	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"1-4 years"	"1-4"	0	25597	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"5-9 years"	"5-9"	0	30925	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"10-14 years"	"10-14"	0	28119	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"15-19 years"	"15-19"	Suppressed	26864	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"20-24 years"	"20-24"	Suppressed	27168	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"25-29 years"	"25-29"	23	30093	76.4
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"30-34 years"	"30-34"	19	29297	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"35-39 years"	"35-39"	14	26259	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"40-44 years"	"40-44"	10	23130	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"45-49 years"	"45-49"	Suppressed	21263	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"50-54 years"	"50-54"	Suppressed	19196	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"55-59 years"	"55-59"	Suppressed	17770	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"60-64 years "	"60-64"	0	15539	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"65-69 years"	"65-69"	Suppressed	11416	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"70-74 years"	"70-74"	0	8258	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"75-79 years"	"75-79"	0	4661	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"80-84 years"	"80-84"	0	2632	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"85-89 years"	"85-89"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Asian"	"A"	"< 1 year"	"1"	0	16810	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Asian"	"A"	"1-4 years"	"1-4"	0	71405	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Asian"	"A"	"5-9 years"	"5-9"	0	90201	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Asian"	"A"	"10-14 years"	"10-14"	0	80970	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Asian"	"A"	"15-19 years"	"15-19"	Suppressed	84861	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Asian"	"A"	"20-24 years"	"20-24"	16	103053	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Asian"	"A"	"25-29 years"	"25-29"	10	115981	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Asian"	"A"	"30-34 years"	"30-34"	Suppressed	120922	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Asian"	"A"	"35-39 years"	"35-39"	10	111660	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Asian"	"A"	"40-44 years"	"40-44"	Suppressed	95506	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Asian"	"A"	"45-49 years"	"45-49"	Suppressed	91848	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Asian"	"A"	"50-54 years"	"50-54"	Suppressed	79101	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Asian"	"A"	"55-59 years"	"55-59"	0	70745	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Asian"	"A"	"60-64 years "	"60-64"	Suppressed	62852	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Asian"	"A"	"65-69 years"	"65-69"	0	52679	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Asian"	"A"	"70-74 years"	"70-74"	0	41434	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Asian"	"A"	"75-79 years"	"75-79"	0	26493	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Asian"	"A"	"80-84 years"	"80-84"	0	16991	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Asian"	"A"	"85-89 years"	"85-89"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Asian"	"A"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Asian"	"A"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Asian"	"A"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Asian"	"A"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Black or African American"	"2054-5"	"< 1 year"	"1"	0	64917	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Black or African American"	"2054-5"	"1-4 years"	"1-4"	Suppressed	265990	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Black or African American"	"2054-5"	"5-9 years"	"5-9"	Suppressed	340500	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Black or African American"	"2054-5"	"10-14 years"	"10-14"	Suppressed	342216	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Black or African American"	"2054-5"	"15-19 years"	"15-19"	30	331295	9.1
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Black or African American"	"2054-5"	"20-24 years"	"20-24"	111	343347	32.3
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	144	390608	36.9
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	182	344931	52.8
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	171	292135	58.5
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	170	266459	63.8
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	231	251232	91.9
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	243	251293	96.7
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	248	257264	96.4
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	200	233003	85.8
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	105	174287	60.2
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	33	122787	26.9
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	Suppressed	74215	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	Suppressed	44386	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Black or African American"	"2054-5"	"85-89 years"	"85-89"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Black or African American"	"2054-5"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Black or African American"	"2054-5"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Black or African American"	"2054-5"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"< 1 year"	"1"	0	1249	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"1-4 years"	"1-4"	0	5112	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"5-9 years"	"5-9"	0	5956	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"10-14 years"	"10-14"	0	5840	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"15-19 years"	"15-19"	0	5547	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"20-24 years"	"20-24"	0	5333	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"25-29 years"	"25-29"	Suppressed	5996	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"30-34 years"	"30-34"	Suppressed	6827	Suppressed
