"Notes"	"Census Region"	"Census Region Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Single Race 6"	"Single Race 6 Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	16	18612	Unreliable
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	10	13715	Unreliable
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"15-19 years"	"15-19"	48	314564	15.3
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	138	328294	42.0
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	241	362795	66.4
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	246	381910	64.4
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	230	367937	62.5
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	169	339129	49.8
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"45-49 years"	"45-49"	112	307074	36.5
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"50-54 years"	"50-54"	141	318864	44.2
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"55-59 years"	"55-59"	105	305794	34.3
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"60-64 years "	"60-64"	95	294605	32.2
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"65-69 years"	"65-69"	36	249077	14.5
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"White"	"2106-3"	"70-74 years"	"70-74"	18	201652	Unreliable
	"Census Region 4: West"	"CENS-R4"	"2021 "	"2021"	"Male"	"M"	"More than one race"	"M"	"25-29 years"	"25-29"	12	23582	Unreliable
"---"
"Dataset: Multiple Cause of Death, 2018-2021, Single Race"
"Query Parameters:"
"MCD - ICD-10 Codes: T40.0 (Opium); T40.1 (Heroin); T40.2 (Other opioids); T40.3 (Methadone); T40.4 (Other synthetic narcotics);"
"T40.6 (Other and unspecified narcotics)"
"States: Madison County, AL (01089); Shelby County, AL (01117); Alameda County, CA (06001); Contra Costa County, CA (06013);"
"Orange County, CA (06059); Santa Cruz County, CA (06087); Yolo County, CA (06113); Adams County, CO (08001); Arapahoe County, CO"
"(08005); Archuleta County, CO (08007); Boulder County, CO (08013); Broomfield County, CO (08014); Clear Creek County, CO"
"(08019); Denver County, CO (08031); Dolores County, CO (08033); Eagle County, CO (08037); Gilpin County, CO (08047); Grand"
"County, CO (08049); Hinsdale County, CO (08053); Jackson County, CO (08057); Jefferson County, CO (08059); Lake County, CO"
"(08065); La Plata County, CO (08067); Larimer County, CO (08069); Mineral County, CO (08079); Ouray County, CO (08091); Routt"
"County, CO (08107); San Juan County, CO (08111); San Miguel County, CO (08113); Summit County, CO (08117); Weld County, CO"
"(08123); Fairfield County, CT (09001); Middlesex County, CT (09007); Tolland County, CT (09013); Alachua County, FL (12001);"
"Leon County, FL (12073); St. Johns County, FL (12109); Clarke County, GA (13059); Cobb County, GA (13067); DeKalb County, GA"
"(13089); Fayette County, GA (13113); Latah County, ID (16057); Champaign County, IL (17019); DuPage County, IL (17043); Lake"
"County, IL (17097); McLean County, IL (17113); Boone County, IN (18011); Monroe County, IN (18105); Douglas County, KS (20045);"
"Riley County, KS (20161); Fayette County, KY (21067); Oldham County, KY (21185); Cumberland County, ME (23005); Anne Arundel"
"County, MD (24003); Frederick County, MD (24021); Montgomery County, MD (24031); Prince George's County, MD (24033); Talbot"
"County, MD (24041); Barnstable County, MA (25001); Dukes County, MA (25007); Hampshire County, MA (25015); Nantucket County, MA"
"(25019); Suffolk County, MA (25025); Leelanau County, MI (26089); Oakland County, MI (26125); Carver County, MN (27019); Dakota"
"County, MN (27037); Olmsted County, MN (27109); Ramsey County, MN (27123); Washington County, MN (27163); Lafayette County, MS"
"(28071); Madison County, MS (28089); Oktibbeha County, MS (28105); Boone County, MO (29019); Platte County, MO (29165); St."
"Louis County, MO (29189); Lewis and Clark County, MT (30049); Missoula County, MT (30063); Grafton County, NH (33009);"
"Rockingham County, NH (33015); Bergen County, NJ (34003); Hudson County, NJ (34017); Mercer County, NJ (34021); Middlesex"
"County, NJ (34023); Monmouth County, NJ (34025); Santa Fe County, NM (35049); Albany County, NY (36001); Nassau County, NY"
"(36059); Rockland County, NY (36087); Saratoga County, NY (36091); Westchester County, NY (36119); Buncombe County, NC (37021);"
"Chatham County, NC (37037); Durham County, NC (37063); Mecklenburg County, NC (37119); New Hanover County, NC (37129); Watauga"
"County, NC (37189); Cass County, ND (38017); Franklin County, OH (39049); Warren County, OH (39165); Multnomah County, OR"
"(41051); Washington County, OR (41067); Allegheny County, PA (42003); Bucks County, PA (42017); Centre County, PA (42027);"
"Montgomery County, PA (42091); Bristol County, RI (44001); Newport County, RI (44005); Washington County, RI (44009); Beaufort"
"County, SC (45013); Charleston County, SC (45019); Brookings County, SD (46011); Clay County, SD (46027); Davidson County, TN"
"(47037); Brazos County, TX (48041); Denton County, TX (48121); Fort Bend County, TX (48157); Kendall County, TX (48259);"
"Rockwall County, TX (48397); Travis County, TX (48453); Williamson County, TX (48491); Morgan County, UT (49029); Rich County,"
"UT (49033); Summit County, UT (49043); Utah County, UT (49049); Wasatch County, UT (49051); Washington County, VT (50023);"
"Chesterfield County, VA (51041); Goochland County, VA (51075); Henrico County, VA (51087); Montgomery County, VA (51121);"
"Jefferson County, WA (53031); Whitman County, WA (53075); Monongalia County, WV (54061); Ozaukee County, WI (55089); Waukesha"
"County, WI (55133)"
"Group By: Census Region; Year; Gender; Single Race 6; Five-Year Age Groups"
"Show Totals: Disabled"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd-expanded.html for more information."
"---"
"Query Date: Nov 14, 2023 8:21:03 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 2018-2021 on CDC WONDER Online Database, released in 2023. Data are from the Multiple Cause of Death Files,"
"2018-2021, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/mcd-icd10-expanded.html on Nov 14, 2023 8:21:03 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"2. Rows with zero Deaths are hidden. Use Quick Options above to show zero rows."
"3. Rows with suppressed Deaths are hidden. Use Quick Options above to show suppressed rows."
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/mcd-expanded.html#Ages 85-100."
"2. These items in the results table are not fully selected: Census Region 1: Northeast, Census Region 2: Midwest, Census Region"
"3: South, Census Region 4: West. The Query Description lists the actual values selected."
"3. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-expanded.html#Assurance of Confidentiality."
"4. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-expanded.html#Unreliable."
"5. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-expanded.html#Not Stated."
"6. The population figures for year 2021 are single-race estimates of the July 1 resident population, based on the Blended Base"
"produced by the US Census Bureau in lieu of the April 1, 2020 decennial population count, from the Vintage 2021 postcensal"
"series released by the Census Bureau on June 30, 2022. The population figures for year 2020 are single-race estimates of the"
"July 1 resident population, from the Vintage 2020 postcensal series based on April 2010 Census, released by the Census Bureau on"
"July 27, 2021. The population figures for year 2019 are single-race estimates of the July 1 resident population, from the"
"Vintage 2019 postcensal series based on April 2010 Census, released by the Census Bureau on June 25, 2020. The population"
"figures for year 2018 are single-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series based"
"on April 2010 Census, released by the Census Bureau on June 20, 2019. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-expanded.html#Population Data."
"7. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd-expanded.html#Age"
"Group."
"8. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-expanded.html#ICD-10 Changes."
