,foundation,granteeName,county,state,zipCode,grantedAmt,addressLine1,fips
3232,BILL & MELINDA GATES FOUNDATION,SUMMIT PUBLIC SCHOOLS,San Mateo County,CA,94063,3137180.0,780 BROADWAY,06081
3233,BILL & MELINDA GATES FOUNDATION,SUMMIT PUBLIC SCHOOLS,San Mateo County,CA,94063,575000.0,780 BROADWAY,06081
3234,BILL & MELINDA GATES FOUNDATION,SUNFLOWER THERAPEUTICS PBC,Plymouth County,MA,02043,2405311.0,18 SHIPYARD DRIVE SUITE 2A,25023
3235,BILL & MELINDA GATES FOUNDATION,SUPPORTERS OF AGRICULTURAL RESEARCH FOUNDATION,Arlington County,VA,22203,300000.0,4601 FAIRFAX DRIVE,51013
3236,BILL & MELINDA GATES FOUNDATION,SURGO VENTURES INC,District of Columbia,DC,20036,671161.0,1701 RHODE ISLAND AVENUE NW,11001
3237,BILL & MELINDA GATES FOUNDATION,SURGO VENTURES INC,District of Columbia,DC,20036,300000.0,1701 RHODE ISLAND AVENUE NW,11001
3238,BILL & MELINDA GATES FOUNDATION,SWADHAAR FINACCESS,,,,300000.0,,
3239,BILL & MELINDA GATES FOUNDATION,SWEDISH UNIVERSITY OF AGRICULTURAL SCIENCES,,,,57833.0,,
3240,BILL & MELINDA GATES FOUNDATION,SWISS TROPICAL & PUBLIC HEALTH INSTITUTE,,,,50945.0,,
3241,BILL & MELINDA GATES FOUNDATION,SWISS TROPICAL & PUBLIC HEALTH INSTITUTE,,,,1100000.0,,
3242,BILL & MELINDA GATES FOUNDATION,SWISS TROPICAL & PUBLIC HEALTH INSTITUTE,,,,1200000.0,,
3243,BILL & MELINDA GATES FOUNDATION,SWISS TROPICAL & PUBLIC HEALTH INSTITUTE,,,,284936.0,,
3244,BILL & MELINDA GATES FOUNDATION,SWISS TROPICAL & PUBLIC HEALTH INSTITUTE,,,,449692.0,,
3245,BILL & MELINDA GATES FOUNDATION,SYCAMORE INSTITUTE INC THE,Davidson County,TN,37219,100000.0,150 4TH AVENUE NORTH SUITE 1870,47037
3246,BILL & MELINDA GATES FOUNDATION,SYDANI INITIATIVE FOR INTERNATIONAL DEVELOPMENT,,,,799997.0,,
3247,BILL & MELINDA GATES FOUNDATION,SYNGENTA FOUNDATION FOR SUSTAINABLE AGRICULTURE,,,,300000.0,,
3248,BILL & MELINDA GATES FOUNDATION,SYNGENTA FOUNDATION FOR SUSTAINABLE AGRICULTURE,,,,1157973.0,,
3249,BILL & MELINDA GATES FOUNDATION,SYRIAN ASSISTANCE COORDINATION UNIT ASSOCIATION,,,,4519663.0,,
3250,BILL & MELINDA GATES FOUNDATION,SYSTEM INC,New York County,NY,10013,725600.0,57 GREAT JONES STREET 2ND FLOOR,36061
3251,BILL & MELINDA GATES FOUNDATION,T A G TREATMENT ACTION GROUP INC,New York County,NY,10004,900000.0,90 BROAD STREET SUITE 2503,36061
3252,BILL & MELINDA GATES FOUNDATION,TACOMA SCHOOL DISTRICT NO 10,Pierce County,WA,98405,149958.0,601 SOUTH 8TH STREET,53053
3253,BILL & MELINDA GATES FOUNDATION,TALENT FUND THE,,,,25000.0,,
3254,BILL & MELINDA GATES FOUNDATION,TAMPERE UNIVERSITY FOUNDATION SR,,,,350000.0,,
3255,BILL & MELINDA GATES FOUNDATION,TAMPERE UNIVERSITY FOUNDATION SR,,,,4000000.0,,
3256,BILL & MELINDA GATES FOUNDATION,TANAGER,District of Columbia,DC,20001,2254362.0,50 F STREET NW SUITE 1075,11001
3257,BILL & MELINDA GATES FOUNDATION,TANAGER,District of Columbia,DC,20001,1881459.0,50 F STREET NW SUITE 1075,11001
3258,BILL & MELINDA GATES FOUNDATION,TANKESMIEN AGENDA AS,,,,40000.0,,
3259,BILL & MELINDA GATES FOUNDATION,TANZANIA SOCIAL ACTION FUND,,,,400000.0,,
3260,BILL & MELINDA GATES FOUNDATION,TASK FORCE FOR GLOBAL HEALTH INC THE,DeKalb County,GA,30030,49975.0,330 W PONCE DE LEON AVE,13089
3261,BILL & MELINDA GATES FOUNDATION,TASK FORCE FOR GLOBAL HEALTH INC THE,DeKalb County,GA,30030,2953978.0,330 W PONCE DE LEON AVE,13089
3262,BILL & MELINDA GATES FOUNDATION,TASK FORCE FOR GLOBAL HEALTH INC THE,DeKalb County,GA,30030,4940716.0,330 W PONCE DE LEON AVE,13089
3263,BILL & MELINDA GATES FOUNDATION,TASK FORCE FOR GLOBAL HEALTH INC THE,DeKalb County,GA,30030,1034574.0,330 W PONCE DE LEON AVE,13089
3264,BILL & MELINDA GATES FOUNDATION,TASK FORCE FOR GLOBAL HEALTH INC THE,DeKalb County,GA,30030,3702962.0,330 W PONCE DE LEON AVE,13089
3265,BILL & MELINDA GATES FOUNDATION,TASK FORCE FOR GLOBAL HEALTH INC THE,DeKalb County,GA,30030,366804.0,330 W PONCE DE LEON AVE,13089
3266,BILL & MELINDA GATES FOUNDATION,TAX JUSTICE NETWORK AFRICA LIMITED,,,,100000.0,,
3267,BILL & MELINDA GATES FOUNDATION,TB PROOF NPC,,,,150000.0,,
3268,BILL & MELINDA GATES FOUNDATION,TCS LOGISTICS PRIVATE LIMITED,,,,217434.0,,
3269,BILL & MELINDA GATES FOUNDATION,TEACH PLUS INCORPORATED,Suffolk County,MA,02108,810000.0,1 BEACON STREET 15TH FLOOR,25025
3270,BILL & MELINDA GATES FOUNDATION,TEACH PLUS INCORPORATED,Suffolk County,MA,02108,150000.0,1 BEACON STREET 15TH FLOOR,25025
3271,BILL & MELINDA GATES FOUNDATION,TEACH PLUS INCORPORATED,Suffolk County,MA,02108,600000.0,1 BEACON STREET 15TH FLOOR,25025
3272,BILL & MELINDA GATES FOUNDATION,TEACH PLUS INCORPORATED,Suffolk County,MA,02108,95000.0,1 BEACON STREET 15TH FLOOR,25025
3273,BILL & MELINDA GATES FOUNDATION,TEACHERS COLLEGE COLUMBIA UNIVERSITY,New York County,NY,10027,400000.0,525 W 120TH STREET BOX 127,36061
3274,BILL & MELINDA GATES FOUNDATION,TEACHERS COLLEGE COLUMBIA UNIVERSITY,New York County,NY,10027,425000.0,525 W 120TH STREET BOX 127,36061
3275,BILL & MELINDA GATES FOUNDATION,TEACHERS COLLEGE COLUMBIA UNIVERSITY,New York County,NY,10027,364574.0,525 W 120TH STREET BOX 127,36061
3276,BILL & MELINDA GATES FOUNDATION,TEACHERS COLLEGE COLUMBIA UNIVERSITY,New York County,NY,10027,1112464.0,525 W 120TH STREET BOX 127,36061
3277,BILL & MELINDA GATES FOUNDATION,TEACHFX INC,San Mateo County,CA,94025,305985.0,3375 EDISON WAY,06081
3278,BILL & MELINDA GATES FOUNDATION,TEACHING LAB,District of Columbia,DC,20056,2067070.0,PO BOX 73008,11001
3279,BILL & MELINDA GATES FOUNDATION,TEACHING LAB,District of Columbia,DC,20056,525380.0,PO BOX 73008,11001
3280,BILL & MELINDA GATES FOUNDATION,TEACHING MATTERS INC,New York County,NY,10115,2120000.0,475 RIVERSIDE DR SUITE 1270,36061
3281,BILL & MELINDA GATES FOUNDATION,TEACHSTONE INC,Albemarle County,VA,22911,383039.0,675 PETER JEFFERSON PARKWAY SUITE,51003
3282,BILL & MELINDA GATES FOUNDATION,TECHNICAL ADVICE CONNECT LTDGTE,,,,1623039.0,,
3283,BILL & MELINDA GATES FOUNDATION,TECHNICAL ADVICE CONNECT LTDGTE,,,,3051578.0,,
3284,BILL & MELINDA GATES FOUNDATION,TECHNOSERVE INC,Arlington County,VA,22209,1500000.0,1777 N KENT STREET SUITE 1100,51013
3285,BILL & MELINDA GATES FOUNDATION,TECHNOSERVE INC,Arlington County,VA,22209,1517051.0,1777 N KENT STREET SUITE 1100,51013
3286,BILL & MELINDA GATES FOUNDATION,TED FOUNDATION INC,New York County,NY,10013,2000000.0,330 HUDSON STREET FLOOR 11,36061
3287,BILL & MELINDA GATES FOUNDATION,TED FOUNDATION INC,New York County,NY,10013,498346.0,330 HUDSON STREET FLOOR 11,36061
3288,BILL & MELINDA GATES FOUNDATION,TEL AVIV UNIVERSITY,,,,377708.0,,
3289,BILL & MELINDA GATES FOUNDATION,TELEGRAPH MEDIA GROUP LIMITED,,,,674201.0,,
3290,BILL & MELINDA GATES FOUNDATION,TEMPLE UNIVERSITY -- OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,Philadelphia County,PA,19122,84365.0,1801 NORTH BROAD STREET,42101
3291,BILL & MELINDA GATES FOUNDATION,TENNESSEANS FOR QUALITY EARLY EDUCATION POLICY AND RESEARCH,Shelby County,TN,38103,250000.0,22 NORTH FRONT STREET SUITE 670,47157
3292,BILL & MELINDA GATES FOUNDATION,TENNESSEE ASSOCIATION OF BUSINESS FOUNDATION,Davidson County,TN,37219,100000.0,414 UNION ST SUITE 107,47037
3293,BILL & MELINDA GATES FOUNDATION,TENNESSEE CONGRESS OF PARENTS AND TEACHERS INC,Davidson County,TN,37212,50000.0,1905 ACKLEN AVENUE,47037
3294,BILL & MELINDA GATES FOUNDATION,TENNESSEE DEPARTMENT OF EDUCATION,Davidson County,TN,37243,411476.0,710 JAMES ROBERTSON PARKWAY 10TH,47037
3295,BILL & MELINDA GATES FOUNDATION,TENNESSEE STATE COLLABORATIVE ON REFORMING EDUCATION,Davidson County,TN,37212,660175.0,1207 18TH AVENUE SOUTH SUITE 326,47037
3296,BILL & MELINDA GATES FOUNDATION,TENNESSEE STATE COLLABORATIVE ON REFORMING EDUCATION,Davidson County,TN,37212,1100000.0,1207 18TH AVENUE SOUTH SUITE 326,47037
3297,BILL & MELINDA GATES FOUNDATION,TERRE DES HOMMES FONDATION,,,,735000.0,,
3298,BILL & MELINDA GATES FOUNDATION,TEXAS 2036,Dallas County,TX,75219,455711.0,3963 MAPLE AVENUE SUITE 290,48113
3299,BILL & MELINDA GATES FOUNDATION,TEXAS 2036,Dallas County,TX,75219,150000.0,3963 MAPLE AVENUE SUITE 290,48113
3300,BILL & MELINDA GATES FOUNDATION,TEXAS A&M RESEARCH FOUNDATION,Brazos County,TX,77843,900000.0,3578 TAMU,48041
3301,BILL & MELINDA GATES FOUNDATION,TEXAS BIOMEDICAL RESEARCH INSTITUTE,Bexar County,TX,78227,499999.0,8715 W MILITARY DRIVE,48029
3302,BILL & MELINDA GATES FOUNDATION,TEXAS COMMUNITY COLLEGE EDUCATION INITIATIVE,Travis County,TX,78701,213395.0,1304 SAN ANTONIO SUITE 201,48453
3303,BILL & MELINDA GATES FOUNDATION,TEXAS COMMUNITY COLLEGE EDUCATION INITIATIVE,Travis County,TX,78701,200000.0,1304 SAN ANTONIO SUITE 201,48453
3304,BILL & MELINDA GATES FOUNDATION,TEXAS EDUCATION AGENCY,Travis County,TX,78701,74999.0,1701 N CONGRESS AVENUE,48453
3305,BILL & MELINDA GATES FOUNDATION,TEXAS EDUCATION AGENCY,Travis County,TX,78701,73339.0,1701 N CONGRESS AVENUE,48453
3306,BILL & MELINDA GATES FOUNDATION,TEXAS EDUCATION AGENCY,Travis County,TX,78701,425000.0,1701 N CONGRESS AVENUE,48453
3307,BILL & MELINDA GATES FOUNDATION,TEXAS HIGHER EDUCATION FOUNDATION,Travis County,TX,78752,736450.0,1200 EAST ANDERSON LANE,48453
3308,BILL & MELINDA GATES FOUNDATION,TEXAS HIGHER EDUCATION FOUNDATION,Travis County,TX,78752,459800.0,1200 EAST ANDERSON LANE,48453
3309,BILL & MELINDA GATES FOUNDATION,TEXAS HIGHER EDUCATION FOUNDATION,Travis County,TX,78752,200000.0,1200 EAST ANDERSON LANE,48453
3310,BILL & MELINDA GATES FOUNDATION,TEXAS HIGHER EDUCATION FOUNDATION,Travis County,TX,78752,2264020.0,1200 EAST ANDERSON LANE,48453
3311,BILL & MELINDA GATES FOUNDATION,TEXAS HISPANIC POLICY FOUNDATION,Dallas County,TX,75229,399970.0,10714 BUSHIRE DR,48113
3312,BILL & MELINDA GATES FOUNDATION,TEXAS SOUTHERN UNIVERSITY FOUNDATION,Harris County,TX,77004,375000.0,3100 CLEBURNE STREET,48201
3313,BILL & MELINDA GATES FOUNDATION,TEXAS STATE UNIVERSITY,Hays County,TX,78666,100000.0,601 UNIVERSITY DRIVE,48209
3314,BILL & MELINDA GATES FOUNDATION,TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,Lubbock County,TX,79430,150112.0,3601 4TH STREET,48303
3315,BILL & MELINDA GATES FOUNDATION,TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,Lubbock County,TX,79430,378794.0,3601 4TH STREET,48303
3316,BILL & MELINDA GATES FOUNDATION,TEXAS TECH UNIVERSITY,Lubbock County,TX,79430,1497839.0,OFFICE OF SPONSORED PROGRAMS 3601,48303
3317,BILL & MELINDA GATES FOUNDATION,TEXAS TECH UNIVERSITY,Lubbock County,TX,79430,1690600.0,OFFICE OF SPONSORED PROGRAMS 3601,48303
3318,BILL & MELINDA GATES FOUNDATION,TEXAS TECH UNIVERSITY,Lubbock County,TX,79430,1500000.0,OFFICE OF SPONSORED PROGRAMS 3601,48303
3319,BILL & MELINDA GATES FOUNDATION,TEXAS TRIBUNE INC,Travis County,TX,78701,112554.0,919 CONGRESS AVENUE,48453
3320,BILL & MELINDA GATES FOUNDATION,TEXAS WORKFORCE COMMISSION,Travis County,TX,78778,513693.0,101 EAST 15TH STREET ROOM 332T,48453
3321,BILL & MELINDA GATES FOUNDATION,THINKMD PBC,Chittenden County,VT,05401,1500000.0,50 LAKESIDE AVE,50007
3322,BILL & MELINDA GATES FOUNDATION,THINKWELL INSTITUTE,Maricopa County,AZ,85021,5668723.0,8825 N 23RD AVE SUITE 100,04013
3323,BILL & MELINDA GATES FOUNDATION,THINKWELL INSTITUTE,Maricopa County,AZ,85021,825460.0,8825 N 23RD AVE SUITE 100,04013
3324,BILL & MELINDA GATES FOUNDATION,THINKWELL INSTITUTE,Maricopa County,AZ,85021,400000.0,8825 N 23RD AVE SUITE 100,04013
3325,BILL & MELINDA GATES FOUNDATION,THINKWELL INSTITUTE,Maricopa County,AZ,85021,300323.0,8825 N 23RD AVE SUITE 100,04013
3326,BILL & MELINDA GATES FOUNDATION,THINKWELL INSTITUTE,Maricopa County,AZ,85021,99219.0,8825 N 23RD AVE SUITE 100,04013
3327,BILL & MELINDA GATES FOUNDATION,THINKWELL INSTITUTE,Maricopa County,AZ,85021,1695713.0,8825 N 23RD AVE SUITE 100,04013
3328,BILL & MELINDA GATES FOUNDATION,THIRD GENERATION ENVIRONMENTALISM LIMITED,,,,570613.0,,
3329,BILL & MELINDA GATES FOUNDATION,THIRD PEOPLE'S HOSPITAL OF SHENZHEN THE,,,,100000.0,,
3330,BILL & MELINDA GATES FOUNDATION,THIRD SECTOR NEW ENGLAND INC,Suffolk County,MA,02111,196437.0,89 SOUTH STREET SUITE 700,25025
3331,BILL & MELINDA GATES FOUNDATION,THIRD SECTOR NEW ENGLAND INC,Suffolk County,MA,02111,750000.0,89 SOUTH STREET SUITE 700,25025
3332,BILL & MELINDA GATES FOUNDATION,THIRD WAY INSTITUTE,District of Columbia,DC,20036,950000.0,1025 CONNECTICUT AVE NW SUITE 400,11001
3333,BILL & MELINDA GATES FOUNDATION,THOMAS B FORDHAM INSTITUTE,District of Columbia,DC,20036,400000.0,1016 16TH ST NW 8TH FLOOR,11001
3334,BILL & MELINDA GATES FOUNDATION,THOMAS B FORDHAM INSTITUTE,District of Columbia,DC,20036,200000.0,1016 16TH ST NW 8TH FLOOR,11001
3335,BILL & MELINDA GATES FOUNDATION,TIDE TECHNOCRATS PRIVATE LIMITED,,,,251686.0,,
3336,BILL & MELINDA GATES FOUNDATION,TIDES CENTER,San Francisco County,CA,94129,1530502.0,1012 TORNEY AVENUE,06075
3337,BILL & MELINDA GATES FOUNDATION,TIDES CENTER,San Francisco County,CA,94129,105259.0,1012 TORNEY AVENUE,06075
3338,BILL & MELINDA GATES FOUNDATION,TIDES CENTER,San Francisco County,CA,94129,800000.0,1012 TORNEY AVENUE,06075
3339,BILL & MELINDA GATES FOUNDATION,TIDES CENTER,San Francisco County,CA,94129,254066.0,1012 TORNEY AVENUE,06075
3340,BILL & MELINDA GATES FOUNDATION,TIDES CENTER,San Francisco County,CA,94129,54396.0,1012 TORNEY AVENUE,06075
3341,BILL & MELINDA GATES FOUNDATION,TIDES CENTER,San Francisco County,CA,94129,100000.0,1012 TORNEY AVENUE,06075
3342,BILL & MELINDA GATES FOUNDATION,TIDES CENTER,San Francisco County,CA,94129,629527.0,1012 TORNEY AVENUE,06075
3343,BILL & MELINDA GATES FOUNDATION,TIPPING POINT COMMUNITY,San Francisco County,CA,94104,200000.0,220 MONTGOMERY STREET SUITE 850,06075
3344,BILL & MELINDA GATES FOUNDATION,TISERIN CAPITAL MANAGEMENT LTD,,,,751660.0,,
3345,BILL & MELINDA GATES FOUNDATION,TITAN PHARMACEUTICALS INC,San Mateo County,CA,94080,330459.0,400 OYSTER POINT BLVD SUITE 505,06081
3346,BILL & MELINDA GATES FOUNDATION,TNTP INC,New York County,NY,10018,61245.0,500 7TH AVENUE 8TH FLOOR,36061
3347,BILL & MELINDA GATES FOUNDATION,TNTP INC,New York County,NY,10018,149955.0,500 7TH AVENUE 8TH FLOOR,36061
3348,BILL & MELINDA GATES FOUNDATION,TNTP INC,New York County,NY,10018,100000.0,500 7TH AVENUE 8TH FLOOR,36061
3349,BILL & MELINDA GATES FOUNDATION,TNTP INC,New York County,NY,10018,2156794.0,500 7TH AVENUE 8TH FLOOR,36061
3350,BILL & MELINDA GATES FOUNDATION,TNTP INC,New York County,NY,10018,249988.0,500 7TH AVENUE 8TH FLOOR,36061
3351,BILL & MELINDA GATES FOUNDATION,TOMORROWNOWORG INC,Suffolk County,MA,02210,1675785.0,9 CHANNEL CENTER 7TH FLOOR,25025
3352,BILL & MELINDA GATES FOUNDATION,TONY BLAIR INSTITUTE,,,,300000.0,,
3353,BILL & MELINDA GATES FOUNDATION,TONY BLAIR INSTITUTE,,,,350000.0,,
3354,BILL & MELINDA GATES FOUNDATION,TONY BLAIR INSTITUTE,,,,1242812.0,,
3355,BILL & MELINDA GATES FOUNDATION,TONY BLAIR INSTITUTE,,,,550000.0,,
3356,BILL & MELINDA GATES FOUNDATION,TONY BLAIR INSTITUTE,,,,2887500.0,,
3357,BILL & MELINDA GATES FOUNDATION,TONY BLAIR INSTITUTE,,,,1300000.0,,
3358,BILL & MELINDA GATES FOUNDATION,TONY BLAIR INSTITUTE,,,,1282000.0,,
3359,BILL & MELINDA GATES FOUNDATION,TOP HONORS INC,New York County,NY,10163,10000.0,PO BOX 2009,36061
3360,BILL & MELINDA GATES FOUNDATION,TOP HONORS INC,New York County,NY,10163,238313.0,PO BOX 2009,36061
3361,BILL & MELINDA GATES FOUNDATION,TOSTAN INC,District of Columbia,DC,20001,191586.0,718 7TH STREET NW 2ND FLOOR,11001
3362,BILL & MELINDA GATES FOUNDATION,TOUCHLINE FZ LLC,,,,111200.0,,
3363,BILL & MELINDA GATES FOUNDATION,TRANSCEND INCORPORATED,Westchester County,NY,10706,778576.0,159 LINCOLN AVENUE,36119
3364,BILL & MELINDA GATES FOUNDATION,TRANSFORMING RURAL INDIA FOUNDATION,,,,303572.0,,
3365,BILL & MELINDA GATES FOUNDATION,TRANSFORMING RURAL INDIA FOUNDATION,,,,400540.0,,
3366,BILL & MELINDA GATES FOUNDATION,TRANSFORMING RURAL INDIA FOUNDATION,,,,1118124.0,,
3367,BILL & MELINDA GATES FOUNDATION,TRANSFORMING RURAL INDIA FOUNDATION,,,,500000.0,,
3368,BILL & MELINDA GATES FOUNDATION,TRANSFORMING RURAL INDIA FOUNDATION,,,,315799.0,,
3369,BILL & MELINDA GATES FOUNDATION,TRANSFORMING RURAL INDIA FOUNDATION,,,,1359312.0,,
3370,BILL & MELINDA GATES FOUNDATION,TRANSLATIONAL HEALTH SCIENCE AND TECHNOLOGY INSTITUTE,,,,963633.0,,
3371,BILL & MELINDA GATES FOUNDATION,TROPICAL GASTROENTEROLOGY AND NUTRITION LIMITED,,,,747516.0,,
3372,BILL & MELINDA GATES FOUNDATION,TROPICAL HEALTH AND EDUCATION TRUST,,,,177995.0,,
3373,BILL & MELINDA GATES FOUNDATION,TROPIQ HEALTH SCIENCES BV,,,,1069227.0,,
3374,BILL & MELINDA GATES FOUNDATION,TRUSTAFRICA,,,,1250000.0,,
3375,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF BOSTON UNIVERSITY,Suffolk County,MA,02215,385848.0,881 COMMONWEALTH AVE SPONSORED,25025
3376,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF BOSTON UNIVERSITY,Suffolk County,MA,02215,24639.0,881 COMMONWEALTH AVE SPONSORED,25025
3377,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF BOSTON UNIVERSITY,Suffolk County,MA,02215,294958.0,881 COMMONWEALTH AVE SPONSORED,25025
3378,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF BOSTON UNIVERSITY,Suffolk County,MA,02215,10000.0,881 COMMONWEALTH AVE SPONSORED,25025
3379,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF BOSTON UNIVERSITY,Suffolk County,MA,02215,145346.0,881 COMMONWEALTH AVE SPONSORED,25025
3380,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF BOSTON UNIVERSITY,Suffolk County,MA,02215,1660605.0,881 COMMONWEALTH AVE SPONSORED,25025
3381,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF BOSTON UNIVERSITY,Suffolk County,MA,02215,6500000.0,881 COMMONWEALTH AVE SPONSORED,25025
3382,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK THE,New York County,NY,10027,200000.0,SPONSORED PROJECTS ADMIN 615 WEST,36061
3383,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK THE,New York County,NY,10027,2661812.0,SPONSORED PROJECTS ADMIN 615 WEST,36061
3384,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK THE,New York County,NY,10027,501933.0,SPONSORED PROJECTS ADMIN 615 WEST,36061
3385,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK THE,New York County,NY,10027,124733.0,SPONSORED PROJECTS ADMIN 615 WEST,36061
3386,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK THE,New York County,NY,10027,2500000.0,SPONSORED PROJECTS ADMIN 615 WEST,36061
3387,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK THE,New York County,NY,10027,754280.0,SPONSORED PROJECTS ADMIN 615 WEST,36061
3388,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK THE,New York County,NY,10027,2294948.0,SPONSORED PROJECTS ADMIN 615 WEST,36061
3389,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK THE,New York County,NY,10027,200000.0,SPONSORED PROJECTS ADMIN 615 WEST,36061
3390,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK THE,New York County,NY,10027,2278800.0,SPONSORED PROJECTS ADMIN 615 WEST,36061
3391,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK THE,New York County,NY,10027,397163.0,SPONSORED PROJECTS ADMIN 615 WEST,36061
3392,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK THE,New York County,NY,10027,298807.0,SPONSORED PROJECTS ADMIN 615 WEST,36061
3393,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK THE,New York County,NY,10027,500000.0,SPONSORED PROJECTS ADMIN 615 WEST,36061
3394,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF PRINCETON UNIVERSITY,Mercer County,NJ,08544,708216.0,PRINCETON UNIVERSITY 87 PROSPECT,34021
3395,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF PRINCETON UNIVERSITY,Mercer County,NJ,08544,100000.0,PRINCETON UNIVERSITY 87 PROSPECT,34021
3396,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF PRINCETON UNIVERSITY,Mercer County,NJ,08544,377249.0,PRINCETON UNIVERSITY 87 PROSPECT,34021
3397,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF PRINCETON UNIVERSITY,Mercer County,NJ,08544,515527.0,PRINCETON UNIVERSITY 87 PROSPECT,34021
3398,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,Philadelphia County,PA,19104,515164.0,3451 WALNUT STREET 5TH FLOOR,42101
3399,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,Philadelphia County,PA,19104,1350000.0,3451 WALNUT STREET 5TH FLOOR,42101
3400,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,Philadelphia County,PA,19104,1614019.0,3451 WALNUT STREET 5TH FLOOR,42101
3401,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,Philadelphia County,PA,19104,1350000.0,3451 WALNUT STREET 5TH FLOOR,42101
3402,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,Philadelphia County,PA,19104,191229.0,3451 WALNUT STREET 5TH FLOOR,42101
3403,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,Philadelphia County,PA,19104,110451.0,3451 WALNUT STREET 5TH FLOOR,42101
3404,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF TUFTS COLLEGE,Suffolk County,MA,02111,800000.0,RESEARCH ADMINISTRATION 136,25025
3405,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF TUFTS COLLEGE,Suffolk County,MA,02111,234796.0,RESEARCH ADMINISTRATION 136,25025
3406,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF TUFTS COLLEGE,Suffolk County,MA,02111,230212.0,RESEARCH ADMINISTRATION 136,25025
3407,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF TUFTS COLLEGE,Suffolk County,MA,02111,516140.0,RESEARCH ADMINISTRATION 136,25025
3408,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF TUFTS COLLEGE,Suffolk County,MA,02111,771624.0,RESEARCH ADMINISTRATION 136,25025
3409,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF TUFTS COLLEGE,Suffolk County,MA,02111,575596.0,RESEARCH ADMINISTRATION 136,25025
3410,BILL & MELINDA GATES FOUNDATION,TRUSTEES OF TUFTS COLLEGE,Suffolk County,MA,02111,858334.0,RESEARCH ADMINISTRATION 136,25025
3411,BILL & MELINDA GATES FOUNDATION,TSINGHUA UNIVERSITY,,,,53823.0,,
3412,BILL & MELINDA GATES FOUNDATION,TSINGHUA UNIVERSITY,,,,180188.0,,
3413,BILL & MELINDA GATES FOUNDATION,TSINGHUA UNIVERSITY,,,,100000.0,,
3414,BILL & MELINDA GATES FOUNDATION,TSINGHUA UNIVERSITY,,,,100048.0,,
3415,BILL & MELINDA GATES FOUNDATION,TSINGHUA UNIVERSITY,,,,900000.0,,
3416,BILL & MELINDA GATES FOUNDATION,TSINGHUA UNIVERSITY,,,,110000.0,,
